barcode_index_matrix,index,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15
Anc81BC_9249,9249,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
Anc81BC_9250,9250,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
Anc81BC_9251,9251,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
Anc81BC_9252,9252,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
Anc81BC_9253,9253,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
Anc81BC_9254,9254,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
Anc81BC_9255,9255,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1
Anc81BC_9256,9256,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
Anc81BC_9257,9257,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
Anc81BC_9258,9258,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
Anc81BC_9259,9259,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1
Anc81BC_9260,9260,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0
Anc81BC_9261,9261,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1
Anc81BC_9262,9262,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0
Anc81BC_9263,9263,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1
Anc81BC_9264,9264,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
Anc81BC_9265,9265,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
Anc81BC_9266,9266,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
Anc81BC_9267,9267,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1
Anc81BC_9268,9268,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0
Anc81BC_9269,9269,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1
Anc81BC_9270,9270,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0
Anc81BC_9271,9271,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1
Anc81BC_9272,9272,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0
Anc81BC_9273,9273,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1
Anc81BC_9274,9274,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0
Anc81BC_9275,9275,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1
Anc81BC_9276,9276,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0
Anc81BC_9277,9277,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1
Anc81BC_9278,9278,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0
Anc81BC_9279,9279,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1
Anc81BC_9280,9280,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
Anc81BC_9281,9281,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
Anc81BC_9282,9282,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
Anc81BC_9283,9283,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
Anc81BC_9284,9284,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
Anc81BC_9285,9285,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
Anc81BC_9286,9286,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
Anc81BC_9287,9287,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1
Anc81BC_9288,9288,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
Anc81BC_9289,9289,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
Anc81BC_9290,9290,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
Anc81BC_9291,9291,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1
Anc81BC_9292,9292,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0
Anc81BC_9293,9293,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1
Anc81BC_9294,9294,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0
Anc81BC_9295,9295,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1
Anc81BC_9296,9296,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
Anc81BC_9297,9297,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
Anc81BC_9298,9298,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
Anc81BC_9299,9299,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1
Anc81BC_9300,9300,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
Anc81BC_9301,9301,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1
Anc81BC_9302,9302,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0
Anc81BC_9303,9303,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1
Anc81BC_9304,9304,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0
Anc81BC_9305,9305,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1
Anc81BC_9306,9306,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0
Anc81BC_9307,9307,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1
Anc81BC_9308,9308,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0
Anc81BC_9309,9309,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1
Anc81BC_9310,9310,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0
Anc81BC_9311,9311,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1
Anc81BC_9312,9312,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
Anc81BC_9313,9313,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
Anc81BC_9314,9314,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0
Anc81BC_9315,9315,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1
Anc81BC_9316,9316,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0
Anc81BC_9317,9317,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1
Anc81BC_9318,9318,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0
Anc81BC_9319,9319,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1
Anc81BC_9320,9320,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0
Anc81BC_9321,9321,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1
Anc81BC_9322,9322,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0
Anc81BC_9323,9323,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1
Anc81BC_9324,9324,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0
Anc81BC_9325,9325,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1
Anc81BC_9326,9326,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0
Anc81BC_9327,9327,0,1,0,0,1,0,0,0,1,1,0,1,1,1,1
Anc81BC_9328,9328,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0
Anc81BC_9329,9329,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1
Anc81BC_9330,9330,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0
Anc81BC_9331,9331,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1
Anc81BC_9332,9332,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0
Anc81BC_9333,9333,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1
Anc81BC_9334,9334,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0
Anc81BC_9335,9335,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1
Anc81BC_9336,9336,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0
Anc81BC_9337,9337,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1
Anc81BC_9338,9338,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0
Anc81BC_9339,9339,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1
Anc81BC_9340,9340,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0
Anc81BC_9341,9341,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1
Anc81BC_9342,9342,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0
Anc81BC_9343,9343,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1
Anc81BC_9344,9344,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
Anc81BC_9345,9345,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
Anc81BC_9346,9346,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
Anc81BC_9347,9347,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
Anc81BC_9348,9348,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
Anc81BC_9349,9349,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
Anc81BC_9350,9350,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0
Anc81BC_9351,9351,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1
Anc81BC_9352,9352,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
Anc81BC_9353,9353,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
Anc81BC_9354,9354,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
Anc81BC_9355,9355,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1
Anc81BC_9356,9356,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
Anc81BC_9357,9357,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1
Anc81BC_9358,9358,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0
Anc81BC_9359,9359,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1
Anc81BC_9360,9360,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
Anc81BC_9361,9361,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
Anc81BC_9362,9362,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
Anc81BC_9363,9363,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1
Anc81BC_9364,9364,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
Anc81BC_9365,9365,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1
Anc81BC_9366,9366,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0
Anc81BC_9367,9367,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1
Anc81BC_9368,9368,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
Anc81BC_9369,9369,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1
Anc81BC_9370,9370,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0
Anc81BC_9371,9371,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1
Anc81BC_9372,9372,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0
Anc81BC_9373,9373,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1
Anc81BC_9374,9374,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0
Anc81BC_9375,9375,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1
Anc81BC_9376,9376,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
Anc81BC_9377,9377,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
Anc81BC_9378,9378,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
Anc81BC_9379,9379,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1
Anc81BC_9380,9380,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
Anc81BC_9381,9381,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
Anc81BC_9382,9382,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0
Anc81BC_9383,9383,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1
Anc81BC_9384,9384,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
Anc81BC_9385,9385,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1
Anc81BC_9386,9386,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0
Anc81BC_9387,9387,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1
Anc81BC_9388,9388,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0
Anc81BC_9389,9389,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1
Anc81BC_9390,9390,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0
Anc81BC_9391,9391,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1
Anc81BC_9392,9392,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0
Anc81BC_9393,9393,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1
Anc81BC_9394,9394,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0
Anc81BC_9395,9395,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1
Anc81BC_9396,9396,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0
Anc81BC_9397,9397,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1
Anc81BC_9398,9398,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0
Anc81BC_9399,9399,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1
Anc81BC_9400,9400,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0
Anc81BC_9401,9401,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1
Anc81BC_9402,9402,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0
Anc81BC_9403,9403,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1
Anc81BC_9404,9404,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0
Anc81BC_9405,9405,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1
Anc81BC_9406,9406,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0
Anc81BC_9407,9407,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1
Anc81BC_9408,9408,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
Anc81BC_9409,9409,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1
Anc81BC_9410,9410,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
Anc81BC_9411,9411,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1
Anc81BC_9412,9412,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0
Anc81BC_9413,9413,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1
Anc81BC_9414,9414,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0
Anc81BC_9415,9415,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1
Anc81BC_9416,9416,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0
Anc81BC_9417,9417,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1
Anc81BC_9418,9418,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0
Anc81BC_9419,9419,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1
Anc81BC_9420,9420,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0
Anc81BC_9421,9421,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1
Anc81BC_9422,9422,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0
Anc81BC_9423,9423,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1
Anc81BC_9424,9424,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0
Anc81BC_9425,9425,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1
Anc81BC_9426,9426,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0
Anc81BC_9427,9427,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1
Anc81BC_9428,9428,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0
Anc81BC_9429,9429,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1
Anc81BC_9430,9430,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0
Anc81BC_9431,9431,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1
Anc81BC_9432,9432,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0
Anc81BC_9433,9433,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1
Anc81BC_9434,9434,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0
Anc81BC_9435,9435,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1
Anc81BC_9436,9436,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0
Anc81BC_9437,9437,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1
Anc81BC_9438,9438,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0
Anc81BC_9439,9439,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1
Anc81BC_9440,9440,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0
Anc81BC_9441,9441,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1
Anc81BC_9442,9442,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0
Anc81BC_9443,9443,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1
Anc81BC_9444,9444,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0
Anc81BC_9445,9445,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1
Anc81BC_9446,9446,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0
Anc81BC_9447,9447,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1
Anc81BC_9448,9448,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0
Anc81BC_9449,9449,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1
Anc81BC_9450,9450,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0
Anc81BC_9451,9451,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1
Anc81BC_9452,9452,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0
Anc81BC_9453,9453,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1
Anc81BC_9454,9454,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0
Anc81BC_9455,9455,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1
Anc81BC_9456,9456,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0
Anc81BC_9457,9457,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1
Anc81BC_9458,9458,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0
Anc81BC_9459,9459,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1
Anc81BC_9460,9460,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0
Anc81BC_9461,9461,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1
Anc81BC_9462,9462,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0
Anc81BC_9463,9463,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1
Anc81BC_9464,9464,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0
Anc81BC_9465,9465,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1
Anc81BC_9466,9466,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0
Anc81BC_9467,9467,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1
Anc81BC_9468,9468,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0
Anc81BC_9469,9469,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1
Anc81BC_9470,9470,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0
Anc81BC_9471,9471,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1
Anc81BC_9472,9472,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
Anc81BC_9473,9473,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
Anc81BC_9474,9474,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Anc81BC_9475,9475,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1
Anc81BC_9476,9476,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
Anc81BC_9477,9477,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1
Anc81BC_9478,9478,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0
Anc81BC_9479,9479,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1
Anc81BC_9480,9480,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
Anc81BC_9481,9481,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
Anc81BC_9482,9482,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
Anc81BC_9483,9483,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1
Anc81BC_9484,9484,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0
Anc81BC_9485,9485,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1
Anc81BC_9486,9486,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0
Anc81BC_9487,9487,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1
Anc81BC_9488,9488,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
Anc81BC_9489,9489,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
Anc81BC_9490,9490,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
Anc81BC_9491,9491,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1
Anc81BC_9492,9492,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
Anc81BC_9493,9493,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1
Anc81BC_9494,9494,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0
Anc81BC_9495,9495,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1
Anc81BC_9496,9496,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
Anc81BC_9497,9497,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1
Anc81BC_9498,9498,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0
Anc81BC_9499,9499,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1
Anc81BC_9500,9500,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0
Anc81BC_9501,9501,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1
Anc81BC_9502,9502,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0
Anc81BC_9503,9503,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1
Anc81BC_9504,9504,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
Anc81BC_9505,9505,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
Anc81BC_9506,9506,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
Anc81BC_9507,9507,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1
Anc81BC_9508,9508,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
Anc81BC_9509,9509,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1
Anc81BC_9510,9510,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0
Anc81BC_9511,9511,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1
Anc81BC_9512,9512,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
Anc81BC_9513,9513,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1
Anc81BC_9514,9514,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0
Anc81BC_9515,9515,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1
Anc81BC_9516,9516,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0
Anc81BC_9517,9517,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1
Anc81BC_9518,9518,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0
Anc81BC_9519,9519,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1
Anc81BC_9520,9520,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0
Anc81BC_9521,9521,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1
Anc81BC_9522,9522,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0
Anc81BC_9523,9523,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1
Anc81BC_9524,9524,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0
Anc81BC_9525,9525,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1
Anc81BC_9526,9526,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0
Anc81BC_9527,9527,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1
Anc81BC_9528,9528,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0
Anc81BC_9529,9529,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1
Anc81BC_9530,9530,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0
Anc81BC_9531,9531,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1
Anc81BC_9532,9532,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0
Anc81BC_9533,9533,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1
Anc81BC_9534,9534,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0
Anc81BC_9535,9535,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1
Anc81BC_9536,9536,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
Anc81BC_9537,9537,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
Anc81BC_9538,9538,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
Anc81BC_9539,9539,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1
Anc81BC_9540,9540,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0
Anc81BC_9541,9541,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1
Anc81BC_9542,9542,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0
Anc81BC_9543,9543,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1
Anc81BC_9544,9544,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
Anc81BC_9545,9545,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1
Anc81BC_9546,9546,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
Anc81BC_9547,9547,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1
Anc81BC_9548,9548,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0
Anc81BC_9549,9549,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1
Anc81BC_9550,9550,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0
Anc81BC_9551,9551,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1
Anc81BC_9552,9552,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0
Anc81BC_9553,9553,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1
Anc81BC_9554,9554,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
Anc81BC_9555,9555,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1
Anc81BC_9556,9556,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0
Anc81BC_9557,9557,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
Anc81BC_9558,9558,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0
Anc81BC_9559,9559,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1
Anc81BC_9560,9560,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0
Anc81BC_9561,9561,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1
Anc81BC_9562,9562,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0
Anc81BC_9563,9563,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1
Anc81BC_9564,9564,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0
Anc81BC_9565,9565,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1
Anc81BC_9566,9566,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0
Anc81BC_9567,9567,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1
Anc81BC_9568,9568,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0
Anc81BC_9569,9569,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1
Anc81BC_9570,9570,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0
Anc81BC_9571,9571,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1
Anc81BC_9572,9572,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0
